Binding Affinities
-9.876955447
-9.401584387
-11.49507059
-11.95832855
-11.035755
-12.10982404
-10.92565613
-9.503041096
-8.808177555
-9.435152207
-8.801372035
-9.71342898
-13.28498699
-9.736367683
-9.425365643
-7.712975159
-7.712975159
-9.460350634
-6.703638705
-8.690611536
-8.380083044
-12.62999401
-13.47766103
-11.5296661
-8.66319582
-9.052536287
-10.84431396
-8.210990593
-8.707691768
-11.78956957
-10.75106103
-12.50681222
-7.585192572
-11.86680081
-9.191806799
-7.780461756
-7.920702902
-8.34228683
-7.476509189
-10.38805801
-10.88048112
-11.60244425
-14.79708365
-10.96288986
-12.38719758
-8.714956567
-10.27601281
-11.08228095
-9.883968512
-13.39293479
-8.590194193
-12.5721464
-8.836209946
-12.15989848
-11.31679419
-7.599446989
-7.990821489
-9.400145101
-10.37778634
-10.05630148
-10.79697387
-8.784692801
-8.276023179
-8.64473323
-8.477332898
-7.703629947
-7.901523228
-10.63752201
-11.85930581
-7.282212787
-9.675957976
-9.062180667
-10.29678946
-10.11190893
-12.54325903
-8.071852207
-6.661161028
-11.56280995
-9.027230142
-11.40061025
-11.5998266
-13.2929094
-10.9064
-12.74374509
-12.56462208
-13.00261281
-12.44134763
-9.253824639
-8.783050432
-12.74247538
-11.29499933
-11.3828529
-11.6966292
-10.60908973
-10.74931449
-12.21326935
-10.66633479
-8.836209946
-11.1347406
-9.195086994
-9.721376396
-12.38002084
-10.16129839
-11.82341156
-8.010953058
-11.77183752
-10.96334917
-11.63529217
-8.453359029
-7.418112606
-13.633
-13.39293479
-8.024461028
-11.86825419
-11.07672898
-8.621811387
-8.942008648
-11.40609245
-8.102221616
-7.570189456
-7.072832972
-9.425365643
-12.59221862
-12.52440509
-12.277195
-12.30687134
-9.0126732
-12.33208119
-8.679492455
-13.49394527
-10.84248142
-8.713788192
-9.198385463
-8.916810221
-6.821345171
-10.78888022
-11.77183752
-8.952832966
-9.135673601
-11.58987029
-10.54312568
-11.86825419
-7.313856313
-7.531317469
-8.507444827
-10.92232572
-11.60781965
-10.66633479
-10.22330591
-10.9064
-10.9064
-10.07099177
-11.9200693
-10.55838699
-8.66722812
-7.963493395
-8.925091107
-14.94527646
-12.64517524
-12.48087784
-11.17692096
-9.236641126
-8.93560779
-13.16081699
-8.685025894
-8.006518028
-9.303034787
-9.303034787
-7.349467752
-8.072345808
-8.007181169
-11.9970001
-8.603205571
-8.704810625
-8.292981101
-8.362090471
-9.447617376
-10.07403213
-10.39301263
-9.855497453
-9.202268145
-7.62440398
-9.511399922
-8.522038931
-6.92100014
-8.959423835
-10.79845221
-10.25594059
-7.590188761
-7.958472394
-8.655212684
-10.67029516
-9.109484255
-8.416912221
-9.618786773
-9.531375386
-10.4559469
-8.783871047
-6.911366448
-9.029712634
-11.5998266
-9.287776159
-12.96684649
-8.329189025
-8.818534792
-9.977663821
-7.895631899
-7.834424297
-12.89127204
-7.327118766
-7.202667125
-9.069945492
-7.997746406
-6.679664836
-12.005272
-6.731694821
-8.345411236
-12.82720162
-9.264823228
-7.766747452
-10.61677943
-12.79759177
-11.68162178
-9.875915809
-7.262899459
-8.895608387
-10.76721999
-6.988885068
-10.69463038
-10.11598102
-13.92565984
-8.858141107
-9.348127923
-11.72247064
-12.014053
-9.352402842
-9.319037752
-8.150912629
-10.57169258
-9.786343068
-9.930272642
-8.925091107
-8.656535754
-9.269779154
-8.743405528
-7.691048891
-7.352827252
-6.107460856
-8.369385105
-8.140294694
-8.722311614
-7.793267143
-9.435152207
-12.2697
-12.19777898
-10.21171938
-10.19120053
-11.08338177
-10.37498805
-12.41243703
-9.123890652
-8.096536011
-12.44002898
-11.79981037
-9.425365643
-10.9064
-9.979393226
-9.406264836
-8.836634794
-7.700196095
-12.88293242
-7.807617366
-10.34066683
-8.132591025
-10.31832178
-9.486669352
-8.566972642
-9.374253058
-7.825244677
-10.62812323
-10.19149077
-7.495399931
-10.46711844
-9.697847194
-8.434855221
-12.61299526
-7.455234792
-11.2518136
-9.573469409
-11.32035734
-10.9493672
-12.47247949
-11.63931281
-9.973390459
-8.749573017
-9.169340604
-6.175429115
-12.73280071
-10.19950995
-7.455234792
-11.3097316
-11.02275508
-11.22891862
-8.559055588
-10.18183479
-10.84996935
-7.833763869
-9.356708851
-10.650753
-12.04563775
-11.48712317
-12.23968594
-11.49507059
-10.40497901
-11.26036355
-8.610674877
-9.567269628
-8.289407924
-10.9064
-12.4980406
-10.33955223
-11.58149276
-12.93627725
-13.43378365
-9.697847194
-13.633
-8.628090064
-8.052438217
-11.44891161
-13.63789051
-13.50088258
-12.2697
-7.653859366
-9.210077001
-6.468486994
-9.287453001
-8.709861863
-7.636814917
-8.4822464
-10.11598102
-8.461078663
-8.323124197
-7.87794597
-14.04339419
-8.052438217
-12.66836958
-12.62219922
-7.410296424
-7.59172178
-9.632398261
-11.71377389
-12.98254059
-10.13177059
-12.51206844
-11.59783101
-11.72718839
-8.388445805
-7.145175417
-10.6742822
-7.994499169
-14.84096103
-9.981375894
-8.618075894
-13.1977738
-7.130907891
-8.544627587
-7.511839605
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-9.029712634
-10.78244632
-9.826826337
-13.47766103
-10.19237644
-10.9064
-11.85930581
-7.187832139
-11.84468596
-13.11465801
-11.18872219
-10.44770444
-11.61924059
-10.35705986
-11.95552899
-7.324232914
-10.72747595
-10.92749391
-7.767189683
-8.412510166
-9.598288597
-8.684225621
-11.90546478
-14.94527646
-8.784692801
-9.737847256
-13.84417784
-10.41402922
-7.509926603
-9.639323179
-10.46711844
-7.45960436
-8.498249366
-8.731912249
-7.908356269
-7.88366308
-7.400706901
-8.04720911
-9.401584387
-12.96695881
-7.721240883
-7.831786994
-10.34066683
-10.1479928
-10.03187835
-8.816795955
-6.793848024
-11.72023888
-11.24025545
-12.82720162
-7.826873491
-8.026742625
-9.146995963
-7.181217954
-11.42711503
-12.2697
-11.47928102
-11.39340057
-11.15241575
-11.47928102
-11.24724086
-11.11090104
-10.90109517
-10.62997635
-9.410982579
-8.738076378
-8.820278751
-8.247467594
-10.31832178
-8.852581689
-12.47323214
-12.71672899
-14.71802323
-12.48939703
-12.85837059
-8.784692801
-9.062259511
-12.02963479
-9.195086994
-10.62812323
-14.43056683
-10.1479928
-8.772484664
-9.156875435
-8.100924631
-11.01316483
-7.990821489
-8.405534255
-9.47600107
-10.13177059
-8.14697857
-8.34228683
-10.11598102
-8.286564828
-6.737365574
-10.0224908
-8.873226603
-9.639323179
-8.57384398
-10.11598102
-7.693778244
-12.18751078
-12.01052901
-12.57879919
-12.4980406
-8.818534792
-8.933489456
-8.128776455
-8.873226603
-7.630225793
-7.901523228
-9.965579007
-10.6742822
-9.764515682
-8.611901973
-8.809891228
-7.413226138
-8.686417372
-11.53820988
-10.41325644
-8.552352796
-10.40634649
-9.403919987
-10.62827627
-10.90050867
-10.87190051
-7.389381023
-9.855582508
-11.78021648
-9.410982579
-8.414825114
-11.95902206
-8.166092528
-7.245910553
-11.5998266
-8.977366835
-7.238855684
-8.358076396
-7.221031886
-12.99048801
-11.75880558
-11.61924059
-12.61299526
-14.16815657
-11.33727488
-10.72000885
-11.77869027
-11.42569006
-9.905411147
-11.14174747
-10.4845715
-8.820470901
-8.122266969
-12.17674221
-9.514212629
-7.209393205
-7.897834283
-7.637288386
-8.805616309
-6.780884446
-12.94432903
-9.722536106
-9.257468181
-8.632556722
-9.99050703
-11.06733079
-11.27232504
-11.50801261
-11.68162178
-13.08789466
-13.18446653
-13.03651449
-10.96878119
-7.770810687
-8.199966305
-7.36645918
-10.1398817
-10.19120053
-8.458076772
-10.98546042
-9.729431945
-8.792973686
-8.72975918
-12.60773235
-12.6625932
-9.8455464
-9.425365643
-8.414267063
-8.515740216
-8.620563602
-7.648284015
-9.195086994
-9.525599012
-13.19371844
-7.901523228
-7.726586648
-9.486669352
-7.87528496
-8.186648301
-7.990176411
-10.91655179
-11.05350743
-9.037223183
-13.00261281
-12.15726362
-7.85185921
-9.537208671
-11.26036355
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-7.40517059
-13.03621466
-10.30961466
-10.5076653
-8.904602084
-8.845249414
-12.5721464
-9.47600107
-6.936385118
-7.266117088
-9.098206321
-10.55838699
-8.95502178
-7.97469232
-8.323124197
-8.031793303
-7.362574756
-10.19593245
-11.69571361
-8.588786732
-8.380083044
-7.853904371
-8.712039942
-10.25725851
-8.434914785
-9.195086994
-6.963607428
-11.19323029
-12.64919978
-10.41325644
-11.30066368
-10.9064
-10.9064
-8.604577257
-9.295192637
-11.35469006
-10.05813562
-10.39639763
-9.434018486
-9.228928985
-10.51528136
-5.631476396
-9.930272642
-12.03494501
-7.738829208
-8.875139605
-13.19371844
-10.73904629
-12.04617854
-12.09047968
-13.39293479
-7.178374595
-6.893736264
-10.93056963
-7.678983673
-8.320865808
-7.696303004
-8.512615809
-7.455234792
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-10.9064
-12.2697
-10.9064
-10.31832178
-10.9064
-7.686656441
-7.549412809
-9.8455464
-11.5075476
-9.605481187
-7.867372945
-6.885496604
-10.31832178
-9.185300429
-8.320865808
-9.875915809
-9.106644568
-9.076275159
-8.550135289
-13.30994595
-9.911226056
-10.10212171
-9.5431
-8.382800901
-10.9064
-12.45603194
-8.326148846
-7.423699798
-9.33133038
-10.75106103
-9.419426266
-11.75135801
-8.636993595
-8.929275391
-7.387980401
-9.430238705
-11.28037758
-11.35571604
-10.32505084
-11.03482848
-14.30394009
-12.16175221
-13.22260581
-11.99142323
-9.886395263
-9.525599012
-9.243026644
-11.17728599
-8.804765017
-8.357276837
-12.21867646
-13.52505221
-13.35472323
-10.27601281
-9.798155221
-10.26790208
-10.62812323
-12.70426382
-11.48135933
-12.76939245
-9.816659029
-10.27601281
-7.014379774
-11.68381872
-11.82871159
-9.829964615
-12.3063348
-12.05793038
-10.12857881
-7.529340593
-12.53393484
-7.848804653
-6.018341387
-7.491129035
-8.393965486
-8.602155684
-11.84758119
-7.622134546
-9.979393226
-10.79845221
-9.964248602
-10.55838699
-11.14351222
-11.45173066
-10.66633479
-9.393711567
-10.80191608
-11.07279492
-10.80540034
-9.846226538
-8.952832966
-10.18183479
-9.263798215
-9.5431
-9.222004068
-10.31832178
-8.071852207
-10.13337296
-8.998224816
-8.977366835
-8.255486773
-7.338643435
-8.856282162
-9.552048387
-10.55838699
-7.049665129
-8.197834095
-12.35465545
-11.76382318
-9.492076455
-8.735785427
-10.21772903
-8.339954297
-12.5721464
-8.799682808
-9.729431945
-9.99012899
-12.2697
-11.54687875
-11.54513479
-9.703254297
-7.719469634
-12.98254059
-11.10573479
-8.248796604
-7.858359939
-9.486669352
-9.010138168
-8.280919268
-8.986546455
-11.92168699
-11.44891161
-9.70558683
-7.712975159
-9.387761028
-8.002115973
-8.95502178
-11.71779019
-8.910674688
-7.920320796
-10.13177059
-11.52124385
-8.425815753
-7.623940698
-7.348013025
-11.27132913
-12.6261203
-11.51612898
-11.77913629
-11.06500437
-13.39293479
-9.222004068
-10.9064
-10.9064
-7.452021948
-8.386763777
-7.757681193
-8.229168055
-11.13735847
-9.389517928
-10.9430348
-7.482678569
-10.12698935
-8.85074009
-11.43737201
-8.002115973
-9.093200501
-8.390977842
-7.848466228
-9.434018486
-9.99012899
-9.731870138
-14.34980097
-7.511265055
-12.74247538
-11.99142323
-8.881884211
-10.29678946
-7.492982162
-10.52637522
-8.62682899
-8.28798467
-9.805487496
-8.629353829
-8.9660889
-11.42002424
-12.90843479
-8.605187003
-9.239470635
-10.16467204
-9.339669584
-9.081410731
-9.299100728
-9.789115753
-10.25594059
-10.05672424
-10.12161688
-7.36871184
-9.58843839
-10.60277063
-9.5431
-9.567269628
-11.30506958
-10.49600581
-10.225364
-8.860005908
-10.45318665
-8.026742625
-10.07679646
-9.078540131
-10.42785055
-7.062413829
-12.16175221
-10.72434641
-10.85537646
-7.955332361
-8.873226603
-13.52505221
-7.086053007
-11.29814466
-10.76024065
-9.899220465
-12.20260107
-10.06239006
-7.769405807
-8.78799127
-11.73289364
-12.5721464
-8.692016219
-10.91836149
-12.70426382
-13.16617516
-9.385488189
-10.84461118
-9.784209101
-11.52797204
-12.60251581
-11.40371148
-9.592468055
-8.675376051
-11.31090286
-9.595759334
-9.045877493
-11.87709073
-13.25297522
-10.76024065
-9.533202075
-7.455234792
-8.170984845
-7.181327587
-8.176847008
-10.70718365
-7.939734787
-9.624873249
-7.798219174
-9.602200992
-8.463788138
-7.61242277
-8.511577994
-10.9064
-7.529439281
-9.361046406
-6.730413553
-10.49600581
-7.694690832
-9.639323179
-10.62812323
-10.41325644
-11.11757784
-9.243026644
-10.01587538
-12.43127896
-9.797245737
-10.62812323
-12.55273241
-10.650753
-7.886903382
-9.988658495
-12.4361079
-12.82876279
-8.912712809
-10.1707761
-12.12545281
-9.682712424
-7.79666721
-7.67266479
-9.000588386
-11.68408348
-8.214548209
-10.72959377
-6.638815973
-12.48087784
-10.93676941
-12.81970662
-12.76939245
-10.72521774
-8.329951515
-8.858141107
-13.69905871
-10.44770444
-7.951696278
-10.36388839
-9.465521616
-8.600948602
-8.690611536
-10.99441619
-8.453359029
-6.83661305
-11.37393576
-12.19733816
-8.122946884
-7.671746776
-8.351709952
-12.74247538
-10.61350338
-10.9318044
-12.04419691
-7.330124242
-12.93514941
-9.729431945
-10.71570284
-13.06726683
-8.49622518
-7.509926603
-9.289378446
-8.196614581
-11.4970232
-8.722311614
-7.128897453
-8.684602309
-7.833137769
-11.56280995
-13.633
-6.705587489
-6.762766731
-11.01672084
-10.70718365
-7.650020254
-7.614066835
-9.120488003
-7.280136244
-8.382579493
-9.691866449
-12.80896885
-9.50044099
-8.566972642
-11.278005
-8.961799194
-12.05005922
-11.1190921
-9.852199193
-10.80051519
-11.20395312
-10.82873051
-11.28324473
-9.868625888
-11.15693549
-12.36592318
-9.012549877
-9.82613241
-10.47249967
-9.942396233
-11.75135801
-7.484688387
-8.869419042
-9.440106828
-10.32300817
-11.03851742
-9.586067196
-9.605481187
-9.211766228
-8.873226603
-10.35565228
-10.62146909
-9.47600107
-11.36103604
-13.01521787
-8.370658698
-11.0651182
-9.122521717
-12.1597035
-9.310982203
-9.205038046
-12.7773435
-11.71105788
-12.69205568
-8.977366835
-8.34228683
-6.97020051
-9.161363794
-9.981375894
-9.519878449
-9.299100728
-7.799775216
-12.64654473
-11.11757784
-10.93676941
-13.06726683
-12.34784352
-11.92168699
-9.924832417
-8.472459836
-8.726768902
-10.00157653
-11.09273194
-9.519878449
-10.46711844
-8.135957301
-8.162299012
-10.65472401
-11.02717363
-10.52967371
-13.52505221
-12.80202752
-12.0754996
-12.34538677
-12.56235984
-12.23001626
-12.2870741
-12.40926499
-9.708470997
-11.34096382
-12.31906805
-13.06726683
-12.34370951
-10.43261895
-11.75135801
-13.13985644
-11.62718801
-12.3521534
-12.5721464
-9.855497453
-9.818541618
-8.697853124
-7.189608473
-9.991581237
-9.039748022
-13.9354464
-10.79845221
-8.265665941
-11.85930581
-10.08843066
-10.11287302
-7.979465656
-7.641734883
-7.889073477
-9.594401885
-10.9064
-10.40813023
-10.57506623
-10.89467539
-8.303422566
-11.54513479
-7.799725361
-7.68153023
-8.845249414
-11.29357264
-8.165180154
-9.865618616
-10.11598102
-10.84996935
-9.985111387
-8.834418496
-10.39976783
-10.13177059
-10.06025902
-12.36592318
-10.34066683
-7.59172178
-9.519878449
-10.08265862
-8.563566648
-12.75578097
-11.78694396
-10.27601281
-8.491194787
-9.860385065
-5.92597538
-5.875555684
-9.732166587
-8.359277764
-12.25797539
-9.330592981
-11.00681734
-9.481044543
-9.068787226
-9.835759836
-9.8455464
-11.30122489
-8.73351839
-10.73311803
-10.43957516
-8.590194193
-9.429048139
-9.706678497
-8.166168731
-9.747573733
-9.835759836
-10.18183479
-11.92168699
-8.276023179
-14.55701844
-8.173908671
-10.54216478
-11.27232504
-11.06888683
-10.34523885
-6.907407824
-13.06726683
-9.241513057
-8.793290656
-10.87920669
-9.284079353
-6.889501627
-10.73755306
-11.44891161
-9.425365643
-8.311917421
-12.05380441
-8.444034841
-9.531375386
-11.03851742
-9.454918257
-10.47563763
-10.58358542
-8.884467442
-10.51434517
-8.86913446
-11.26903877
-12.42690395
-13.13734882
-10.46711844
-11.8344738
-7.048771756
-8.35568095
-8.735785427
-7.137896782
-9.988619239
-9.187017666
-11.40609245
-8.071852207
-8.737301621
-8.587830622
-11.5340761
-8.693424242
-9.537208671
-10.60921121
-7.40517059
-8.813333526
-8.182173044
-9.953494193
-10.43957516
-9.519878449
-8.642142094
-9.039748022
-8.084317376
-9.780212221
-9.401584387
-9.99012899
-8.47440425
-7.831786994
-12.44478462
-12.24081263
-6.838023553
-10.55838699
-11.5998266
-13.09048839
-11.99142323
-9.780212221
-8.544627587
-8.542438773
-10.31832178
-8.097050634
-8.481260432
-11.03851742
-8.425815753
-10.9888534
-8.390132626
-7.22217645
-7.961033252
-11.17995903
-10.54020778
-11.83243917
-12.74689392
-8.275327031
-7.208818655
-9.089886648
-9.134134915
-9.922355588
-10.59376951
-10.4533468
-10.80594721
-11.49120358
-11.7295662
-11.56899048
-12.55770271
-10.5912064
-8.65257538
-10.36388839
-13.28498699
-7.251063821
-6.93616767
-12.0375822
-8.06988191
-7.018946024
-11.16145522
-12.94432903
-13.11465801
-12.26734113
-9.291310172
-13.43378365
-9.460350634
-8.809891228
-9.675217421
-10.25594059
-7.359011614
-10.00286225
-9.767968017
-11.21879745
-10.6469208
-10.08413328
-10.10060162
-7.332101118
-10.23843961
-10.35686742
-9.94877645
-7.872635856
-11.62919165
-8.069390359
-11.5998266
-10.66240073
-10.46711844
-9.156875435
-9.59893887
-10.07099177
-10.19950995
-9.2685353
-9.387761028
-11.68162178
-10.81344221
-10.38805801
-11.18943241
-11.03851742
-8.381746173
-10.78244632
-10.01587538
-11.95552899
-11.03621362
-7.264790064
-12.81221161
-11.45173066
-13.28498699
-10.67950583
-8.250795729
-6.98682898
-8.290120837
-9.679451046
-9.152800024
-11.82480632
-8.334547194
-11.84912172
-11.44448763
-13.52505221
-8.762104145
-8.348552218
-9.147695814
-10.42890688
-10.93759059
-12.70426382
-9.646330049
-8.82045343
-7.225474919
-7.261516843
-11.41581018
-7.730177495
-9.927206367
-9.701704365
-8.840420348
-9.592629822
-9.087495649
-9.101005729
-13.3603001
-12.2697
-7.043101762
-8.164602803
-7.533300967
-5.995711614
-6.560853001
-11.52797204
-8.904602084
-9.707146972
-12.40181742
-10.30103373
-8.757373837
-8.317120864
-10.16467204
-8.298020057
-11.1186461
-12.33208119
-9.887909521
-9.408170995
-10.96878119
-9.59893887
-9.789115753
-8.329189025
-7.434193994
-9.646330049
-11.31679419
-10.43957516
-9.70558683
-12.68009419
-8.952832966
-9.514212629
-10.8663411
-8.210169409
-8.390555083
-10.9064
-6.994776396
-7.547374688
-9.525599012
-10.31832178
-8.256833926
-12.30006941
-10.11598102
-9.396363015
-8.150912629
-8.01542156
-12.41846645
-10.64970632
-8.816795955
-8.473431245
-8.379253228
-8.616835949
-8.272550596
-9.049956441
-12.81221161
-11.27122759
-9.352402842
-7.805096559
-7.464006415
-9.5431
-10.29890779
-12.62366355
-10.52637522
-9.129752815
-9.038484257
-7.600558865
-7.772373601
-7.497640515
-8.836209946
-7.881512689
-8.169819345
-7.923768663
-12.71672899
-9.465521616
-5.842309841
-9.497533394
-10.28614604
-9.264823228
-11.27122759
-11.72718839
-10.52110127
-9.941769579
-11.61924059
-10.17869244
-6.397290652
-8.556141893
-8.319364986
-10.33612985
-9.918994707
-11.17063484
-8.283030049
-8.679492455
-10.14753631
-11.3275486
-11.61530653
-10.56672661
-10.13177059
-12.94432903
-12.38790284
-8.566972642
-8.737301621
-9.246604139
-9.8455464
-6.720765484
-9.3354853
-9.8455464
-8.456185162
-12.16175221
-7.344391768
-9.052536287
-10.2365266
-11.44304931
-7.986961524
-7.769405807
-10.41325644
-7.632570643
-7.973437483
-9.133446826
-10.679555
-11.1190921
-9.71342898
-7.815564783
-7.614066835
-6.569837778
-10.23709985
-10.27095223
-9.374253058
-9.886395263
-9.073590013
-10.59222899
-6.572500728
-8.1798
-7.879726644
-10.84996935
-10.01587538
-10.84996935
-11.52797204
-11.2518136
-8.963858865
-9.310982203
-6.829065956
-7.249831617
-12.76939245
-12.6261203
-10.43957516
-11.32634398
-11.72718839
-11.09273194
-11.49507059
-10.56813968
-10.41024783
-10.49600581
-12.85343832
-8.672647596
-10.02985416
-13.28498699
-11.49507059
-11.54236159
-11.03851742
-8.175082257
-7.568711119
-12.68850148
-10.54763061
-10.9430348
-9.435152207
-9.253824639
-8.466664615
-9.00296143
-12.18085799
-9.721430462
-11.41698493
-13.35472323
-13.42123038
-14.14662424
-11.9520564
-9.470738158
-10.81755799
-10.69463038
-9.440106828
-10.17332245
-8.123369352
-8.457130212
-11.72718839
-10.17319123
-7.658014286
-6.954088027
-11.33808686
-13.19371844
-12.46596609
-10.83963618
-8.216434797
-8.624314873
-12.5721464
-9.118085961
-12.29820265
-7.9721853
-7.84720021
-7.179138773
-9.038408516
-12.40926499
-11.2088464
-8.062065643
-10.49600581
-12.25808922
-9.79745537
-11.46390162
-12.72946225
-11.39749278
-9.70558683
-9.807334841
-9.374253058
-10.92995321
-11.02940788
-11.44891161
-10.16467204
-9.865618616
-9.874359767
-12.51571575
-11.66008946
-6.857941232
-9.410982579
-10.13177059
-8.264298564
-9.228928985
-7.583014658
-7.464006415
-13.11465801
-8.118544823
-6.982894921
-12.52475522
-9.042283673
-11.80287516
-10.27601281
-8.395222116
-12.4479764
-7.979738433
-7.799775216
-7.995573656
-11.7583474
-9.239470635
-9.737598608
-7.822000429
-7.840067879
-12.16175221
-9.10314791
-7.464006415
-7.78287962
-9.855497453
-11.15241575
-11.8192469
-11.80557254
-8.621811387
-9.065634991
-9.798155221
-10.05672424
-7.919175954
-7.00649301
-9.420532362
-10.88889901
-10.9493672
-8.613131617
-9.024758014
-6.939219229
-9.639323179
-9.486669352
-9.868278706
-12.25133524
-11.95552899
-9.855497453
-7.340075295
-11.19905984
-13.11465801
-7.885101025
-8.126988477
-6.689138217
-12.78332424
-12.53393484
-6.943679453
-10.36105323
-9.632398261
-9.508600514
-7.760590652
-11.40274267
-12.8745928
-9.195086994
-9.930272642
-9.420532362
-10.34066683
-10.16976883
-10.06954944
-10.51726667
-9.935993205
-8.904602084
-12.24081263
-10.8663411
-9.787324303
-9.579734797
-10.44018744
-11.44928189
-10.84105263
-12.1597035
-12.05380441
-9.5431
-8.024916644
-11.47928102
-9.551447602
-6.832705765
-10.43957516
-12.21326935
-8.693424242
-7.222646536
-7.33550548
-7.631397057
-7.661458014
-8.784116707
-9.253824639
-12.68009419
-9.586067196
-12.28773409
-8.47440425
-9.659875974
-12.30006941
-10.79845221
-12.80485657
-10.88803524
-7.587352213
-13.11465801
-9.762797035
-10.31832178
-8.737301621
-8.90560987
-8.006458682
-6.690093945
-11.10089861
-8.377597077
-8.568112341
-8.131225856
-7.599113833
-8.396928381
-10.9064
-10.55838699
-8.65126112
-7.489281689
-9.477574636
-9.037223183
-10.93676941
-9.977663821
-7.608401015
-10.1479928
-9.415738217
-9.798155221
-11.04671492
-8.276023179
-8.466664615
-10.19950995
-9.82613241
-8.561521135
-10.10212171
-10.72871597
-10.42890688
-12.12747859
-7.686656441
-8.68225271
-12.54728329
-9.012549877
-11.59035322
-12.1031885
-10.60692887
-9.69729847
-12.16175221
-12.07048365
-9.907927587
-12.63452759
-10.41325644
-12.47247949
-11.44891161
-11.95552899
-6.956064986
-9.052536287
-11.8267492
-11.0846764
-9.3354853
-12.74247538
-12.90843479
-10.54957184
-8.139188014
-8.211417194
-8.345411236
-8.572693205
-6.421095814
-14.80990885
-14.85014065
-13.13985644
-7.901893389
-9.835759836
-10.16467204
-7.362723687
-11.31976946
-9.70558683
-11.52797204
-10.26589165
-10.74202156
-11.56199554
-12.02963479
-7.705885974
-8.026057222
-8.95502178
-10.30961466
-9.879876183
-9.264823228
-7.656544512
-10.13097103
-12.76071503
-8.315629494
-10.80890523
-10.70633843
-8.747391638
-8.176693855
-10.74697618
